  ,Itt,par,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,par11,par12,par13,par14,par15,par16,par17,par18,par19,par20,par21,par22,par23,par24,par25,par26,par27,par28
83,24150,28,1.04E-04,8.28E-03,2.02E-02,3.37E-02,2.42E-02,1.15E-02,6.19E-02,4.08E-02,2.65E-02,2.96E-02,1.48E-02,1.67E-02,0.1792,0.2179,0.2189,0.1013,4.74E-02,0.2853,0.2541,0.1366,3.88E-02,0.2807,0.1205,7.55E-02,7.04E-02,1.99E-02,3.73E-02,0.2419
84,24200,28,7.59E-04,7.27E-03,2.12E-02,3.03E-02,2.29E-02,3.90E-03,5.03E-02,3.31E-02,1.46E-02,2.56E-02,5.24E-03,1.30E-02,0.183,0.2144,0.2156,8.84E-02,4.28E-02,0.2775,0.2414,0.124,2.98E-02,0.2712,0.106,7.32E-02,6.83E-02,1.76E-02,4.24E-02,0.242
85,24250,28,4.95E-05,7.49E-03,1.80E-02,2.92E-02,1.94E-02,7.77E-03,5.44E-02,3.20E-02,2.18E-02,2.20E-02,9.80E-03,1.60E-02,0.1648,0.187,0.2119,8.88E-02,6.09E-02,0.2327,0.2278,0.1136,4.89E-02,0.2922,0.1168,0.1043,6.50E-02,3.24E-02,5.82E-02,0.2435
86,24300,28,1.27E-05,6.90E-03,3.55E-02,6.02E-02,3.82E-02,1.85E-02,0.1087,6.47E-02,3.98E-02,4.19E-02,2.04E-02,2.07E-02,0.1558,0.1822,0.2009,9.10E-02,5.68E-02,0.2474,0.2226,0.1366,4.42E-02,0.2771,0.1185,9.70E-02,9.05E-02,2.76E-02,5.37E-02,0.2436
87,24350,28,1.21E-04,6.85E-03,3.48E-02,6.15E-02,3.73E-02,2.12E-02,0.1155,6.64E-02,4.65E-02,4.07E-02,2.39E-02,2.53E-02,0.1747,0.2007,0.23,0.1013,6.93E-02,0.2639,0.2608,0.1526,6.70E-02,0.3148,0.1396,0.1055,0.1067,3.78E-02,4.70E-02,0.2432
88,24400,28,5.16E-05,1.11E-02,4.74E-02,8.88E-02,5.20E-02,3.63E-02,0.1736,9.80E-02,7.75E-02,5.75E-02,4.07E-02,4.05E-02,0.2383,0.3196,0.3148,0.1925,8.30E-02,0.4609,0.4238,0.297,0.1037,0.4293,0.267,0.1235,0.2109,6.96E-02,4.59E-02,0.242
89,24450,28,5.75E-05,8.35E-03,5.62E-02,0.1071,6.18E-02,4.55E-02,0.2099,0.118,9.38E-02,6.84E-02,5.05E-02,4.61E-02,0.5676,0.7894,0.7549,0.498,0.1962,1.13,1.058,0.7361,0.2719,1.015,0.6806,0.2707,0.5024,0.1794,7.90E-02,0.2434
90,24500,28,6.96E-06,6.10E-03,6.57E-02,0.1305,7.27E-02,6.00E-02,0.266,0.1446,0.1281,8.08E-02,6.71E-02,6.67E-02,0.4806,0.6336,0.6297,0.3764,0.1695,0.8572,0.8305,0.5218,0.2176,0.832,0.4991,0.2296,0.3296,0.1323,6.99E-02,0.243
91,24550,28,2.63E-04,6.70E-03,4.46E-02,8.60E-02,4.82E-02,3.67E-02,0.1725,9.34E-02,7.94E-02,5.26E-02,4.05E-02,4.18E-02,0.5936,0.7751,0.7559,0.4379,0.1876,1.031,0.9836,0.591,0.2355,0.9701,0.5604,0.2487,0.3481,0.1365,7.39E-02,0.2434
92,24600,28,4.30E-04,9.48E-03,5.71E-02,0.1169,6.35E-02,5.66E-02,0.2461,0.13,0.1248,7.11E-02,6.34E-02,6.78E-02,0.4253,0.5093,0.5566,0.2737,0.165,0.6299,0.6596,0.3456,0.1848,0.7364,0.3574,0.2275,0.1976,0.1019,8.17E-02,0.2412
93,24650,28,3.65E-04,8.18E-03,6.91E-02,0.148,7.79E-02,7.75E-02,0.3207,0.1672,0.1712,8.87E-02,8.84E-02,9.43E-02,0.3095,0.3876,0.388,0.2031,9.45E-02,0.5058,0.4755,0.2693,0.1009,0.4976,0.2522,0.1341,0.1489,5.55E-02,5.20E-02,0.2407
94,24700,28,3.80E-04,8.59E-03,6.57E-02,0.1418,7.32E-02,7.46E-02,0.3096,0.1589,0.166,8.31E-02,8.53E-02,9.25E-02,0.4357,0.5465,0.5555,0.2998,0.1499,0.7099,0.686,0.3949,0.1682,0.7201,0.3796,0.2072,0.2253,9.40E-02,7.55E-02,0.2413
95,24750,28,8.29E-05,1.07E-02,4.55E-02,9.85E-02,4.98E-02,5.13E-02,0.2161,0.1085,0.1154,5.58E-02,5.79E-02,6.46E-02,0.4448,0.5802,0.55,0.3227,0.1348,0.78,0.7149,0.4446,0.1654,0.6865,0.4009,0.1737,0.2618,9.15E-02,5.15E-02,0.2433
96,24800,28,3.10E-04,7.58E-03,3.26E-02,6.79E-02,3.58E-02,3.33E-02,0.1433,7.49E-02,7.24E-02,3.98E-02,3.77E-02,3.88E-02,0.6301,0.8079,0.7956,0.4538,0.2123,1.058,1.015,0.6025,0.2598,1.013,0.5737,0.2776,0.3501,0.1463,8.52E-02,0.242
97,24850,28,1.07E-04,9.92E-03,3.37E-02,6.93E-02,3.68E-02,3.34E-02,0.1455,7.60E-02,7.26E-02,4.07E-02,3.73E-02,3.86E-02,0.7219,0.9115,0.9422,0.5271,0.2771,1.184,1.193,0.7055,0.3429,1.246,0.7043,0.3765,0.4426,0.2061,0.1239,0.2421
98,24900,28,7.48E-04,8.82E-03,3.15E-02,6.64E-02,3.41E-02,3.30E-02,0.1424,7.20E-02,7.26E-02,3.76E-02,3.64E-02,3.89E-02,0.8856,1.076,1.173,0.6135,0.3719,1.333,1.428,0.7752,0.4464,1.565,0.8242,0.5039,0.4675,0.2603,0.1697,0.239
99,24950,28,1.04E-04,9.98E-03,3.58E-02,7.42E-02,4.03E-02,3.69E-02,0.1584,8.27E-02,8.21E-02,4.63E-02,4.14E-02,4.51E-02,0.5995,0.7407,0.78,0.4187,0.2349,0.9411,0.9661,0.5478,0.2833,1.024,0.5539,0.313,0.3326,0.1617,0.1014,0.2419
100,25000,28,2.24E-04,8.35E-03,4.81E-02,0.1088,5.76E-02,6.36E-02,0.2503,0.1294,0.1487,7.03E-02,7.60E-02,9.02E-02,0.4001,0.5199,0.5133,0.301,0.1392,0.7052,0.6717,0.4271,0.1746,0.6665,0.3971,0.1841,0.2738,0.1019,5.59E-02,0.2453
101,25050,28,2.18E-03,1.21E-02,6.37E-02,0.1378,7.65E-02,7.65E-02,0.3029,0.1631,0.1699,9.49E-02,9.11E-02,9.69E-02,0.2202,0.2652,0.2851,0.1449,8.69E-02,0.3706,0.3485,0.2348,9.15E-02,0.3751,0.1978,0.1167,0.1699,4.62E-02,4.38E-02,0.2418
102,25100,28,2.89E-04,1.02E-02,5.19E-02,0.1118,6.11E-02,6.09E-02,0.2533,0.1263,0.1428,7.61E-02,6.80E-02,8.34E-02,0.24,0.3122,0.3324,0.1997,0.1074,0.4728,0.4295,0.3301,0.1115,0.4679,0.2793,0.1575,0.2451,6.58E-02,6.83E-02,0.243
103,25150,28,1.07E-04,7.29E-03,5.44E-02,0.1067,6.79E-02,5.35E-02,0.2176,0.1294,0.1125,8.79E-02,6.43E-02,6.03E-02,0.2122,0.2804,0.2965,0.181,9.26E-02,0.4228,0.3869,0.2916,9.64E-02,0.4187,0.2511,0.1359,0.2095,5.63E-02,5.77E-02,0.243
104,25200,28,4.90E-05,8.79E-03,4.66E-02,9.22E-02,5.64E-02,4.56E-02,0.1875,0.1085,9.44E-02,7.11E-02,5.34E-02,4.85E-02,0.2595,0.2923,0.3603,0.1678,0.135,0.3932,0.4089,0.2585,0.1275,0.505,0.2397,0.1909,0.187,6.44E-02,8.48E-02,0.2414
105,25250,28,5.14E-04,9.00E-03,3.15E-02,6.15E-02,3.75E-02,2.94E-02,0.124,7.05E-02,6.05E-02,4.76E-02,3.36E-02,3.03E-02,0.1948,0.2258,0.2707,0.1335,9.96E-02,0.2978,0.3153,0.1931,0.1004,0.379,0.1894,0.141,0.1345,5.53E-02,6.15E-02,0.2417
106,25300,28,4.68E-05,7.44E-03,4.13E-02,7.61E-02,5.37E-02,3.61E-02,0.1442,9.66E-02,6.98E-02,7.19E-02,4.56E-02,3.46E-02,0.3348,0.3899,0.4646,0.2326,0.1723,0.476,0.5415,0.2946,0.192,0.6485,0.326,0.2426,0.1893,0.1133,9.61E-02,0.2404
107,25350,28,2.91E-05,9.93E-03,6.10E-02,0.1096,8.16E-02,5.14E-02,0.2007,0.1437,9.53E-02,0.1114,6.69E-02,4.58E-02,0.4151,0.4858,0.5823,0.2964,0.2196,0.5911,0.6796,0.3693,0.2457,0.8205,0.4165,0.3129,0.2363,0.1487,0.1265,0.2417
108,25400,28,1.68E-04,9.25E-03,7.22E-02,0.1308,9.64E-02,6.21E-02,0.2396,0.173,0.1146,0.1302,8.20E-02,5.52E-02,0.2915,0.3367,0.411,0.2048,0.158,0.4206,0.4749,0.2715,0.1711,0.5849,0.2932,0.2283,0.186,0.1033,9.62E-02,0.2432
109,25450,28,1.94E-04,6.59E-03,7.71E-02,0.1407,0.1013,6.65E-02,0.2593,0.1835,0.1231,0.1345,8.65E-02,5.88E-02,0.3196,0.3529,0.449,0.2074,0.1807,0.4263,0.4891,0.2639,0.1791,0.6367,0.2883,0.2622,0.1705,0.1013,0.1186,0.2434
110,25500,28,5.83E-04,7.04E-03,6.03E-02,0.1072,7.92E-02,4.85E-02,0.1948,0.1389,9.01E-02,0.1055,6.24E-02,4.27E-02,0.525,0.6442,0.7004,0.3785,0.2274,0.815,0.853,0.4862,0.2627,0.9401,0.5022,0.3114,0.2943,0.1525,0.1134,0.241
111,25550,28,3.15E-04,9.91E-03,8.48E-02,0.1539,0.112,7.24E-02,0.2848,0.2008,0.1363,0.1496,9.37E-02,6.63E-02,0.4747,0.5816,0.6381,0.3436,0.2079,0.7311,0.7781,0.4377,0.2432,0.8643,0.4629,0.2879,0.2674,0.145,0.1055,0.2434
112,25600,28,4.75E-06,7.54E-03,0.1352,0.2372,0.1844,0.1096,0.4208,0.3214,0.1962,0.253,0.1477,9.24E-02,0.8257,1.033,1.154,0.65,0.3931,1.308,1.437,0.824,0.478,1.624,0.908,0.5627,0.5226,0.3048,0.2069,0.2421
113,25650,28,4.94E-05,9.11E-03,9.09E-02,0.1574,0.1264,7.27E-02,0.2763,0.2171,0.1292,0.1772,9.99E-02,6.13E-02,0.5785,0.7053,0.8083,0.4302,0.2735,0.8775,0.9786,0.5377,0.3183,1.142,0.605,0.4009,0.338,0.2037,0.1588,0.2465
114,25700,28,8.99E-05,8.03E-03,9.56E-02,0.1707,0.1279,7.93E-02,0.3088,0.2258,0.1448,0.1732,0.1046,6.86E-02,0.5856,0.6577,0.8547,0.4013,0.3345,0.7593,0.953,0.4678,0.361,1.261,0.5899,0.5077,0.2985,0.2308,0.2216,0.242
115,25750,28,4.53E-05,8.49E-03,0.1322,0.238,0.1722,0.109,0.4332,0.3072,0.1999,0.227,0.1404,9.31E-02,0.8214,0.9512,1.191,0.5859,0.4475,1.121,1.377,0.6982,0.509,1.747,0.8644,0.6752,0.4536,0.3332,0.2817,0.2417
116,25800,28,4.62E-05,7.62E-03,0.1509,0.2822,0.1865,0.1303,0.5333,0.3435,0.2469,0.2364,0.1586,0.1146,0.4569,0.5631,0.6556,0.3568,0.2287,0.7155,0.8017,0.4592,0.2695,0.9701,0.5311,0.3677,0.3193,0.2008,0.17,0.2426
117,25850,28,2.17E-05,9.68E-03,0.1388,0.2677,0.1668,0.1263,0.5241,0.313,0.2473,0.2104,0.148,0.1169,0.7437,0.9296,1.014,0.5348,0.2788,1.173,1.267,0.681,0.3459,1.398,0.7424,0.4001,0.4116,0.2161,0.132,0.2429
118,25900,28,1.05E-05,8.16E-03,0.1593,0.2965,0.2039,0.1407,0.5596,0.3725,0.2661,0.2688,0.1766,0.1268,0.7939,0.9594,1.104,0.5618,0.3499,1.18,1.331,0.6998,0.4151,1.547,0.7872,0.5025,0.4289,0.2541,0.1789,0.2447
119,25950,28,1.51E-05,8.69E-03,0.2318,0.4351,0.2938,0.2068,0.8242,0.543,0.3917,0.3824,0.2587,0.1864,0.7129,0.9072,1.014,0.5864,0.3496,1.17,1.287,0.7627,0.4402,1.449,0.8378,0.5089,0.508,0.2945,0.1909,0.2421
120,26000,28,1.09E-03,1.07E-02,0.2252,0.421,0.2874,0.2003,0.7944,0.53,0.3785,0.3746,0.252,0.1806,0.3942,0.4708,0.5563,0.2843,0.1944,0.5772,0.6637,0.3595,0.2338,0.7919,0.4073,0.2844,0.2394,0.1538,0.1132,0.2409
121,26050,28,5.99E-05,8.27E-03,0.1806,0.3294,0.2395,0.1566,0.6095,0.4281,0.2904,0.3267,0.2034,0.1387,0.2358,0.267,0.3159,0.1388,9.89E-02,0.3217,0.3607,0.1875,0.121,0.4305,0.198,0.1449,0.1379,8.54E-02,6.55E-02,0.2403
122,26100,28,3.19E-04,7.77E-03,0.1217,0.2265,0.1573,0.1083,0.4312,0.2837,0.2067,0.2127,0.1352,9.94E-02,0.2397,0.2949,0.3271,0.1811,0.1162,0.3782,0.4022,0.2444,0.1463,0.4539,0.254,0.1689,0.1757,0.1056,7.73E-02,0.2398
123,26150,28,2.26E-04,6.31E-03,0.2038,0.3848,0.2588,0.1846,0.7377,0.478,0.355,0.3389,0.2286,0.1711,0.3629,0.4326,0.4915,0.252,0.1693,0.5227,0.5855,0.3106,0.2042,0.6751,0.3494,0.2417,0.1998,0.1361,0.1027,0.2403
124,26200,28,9.81E-05,7.76E-03,0.1708,0.3278,0.2092,0.1562,0.6377,0.3935,0.3048,0.2636,0.1868,0.1459,0.4786,0.5909,0.6458,0.356,0.2197,0.7363,0.7967,0.4509,0.2763,0.8755,0.483,0.3013,0.2891,0.1799,0.1172,0.242
125,26250,28,4.13E-04,8.01E-03,0.1444,0.2978,0.1613,0.1462,0.6225,0.3263,0.3072,0.1857,0.1593,0.152,0.4553,0.5554,0.6227,0.3373,0.2195,0.6931,0.7543,0.433,0.2721,0.8571,0.4567,0.3023,0.2834,0.1745,0.1163,0.2413
126,26300,28,9.77E-05,7.70E-03,0.1636,0.3336,0.1849,0.1627,0.6916,0.3689,0.3399,0.215,0.1783,0.1678,0.4493,0.5643,0.6059,0.3513,0.2152,0.7175,0.7571,0.452,0.2705,0.8214,0.4709,0.2924,0.2902,0.172,0.1084,0.2437
127,26350,28,1.44E-03,7.87E-03,0.1751,0.3432,0.2055,0.163,0.6831,0.3965,0.3274,0.2457,0.1866,0.158,0.1433,0.1685,0.1986,0.1015,7.44E-02,0.2073,0.2312,0.1314,8.87E-02,0.2818,0.1421,0.1087,9.22E-02,6.08E-02,4.86E-02,0.2429
128,26400,28,1.71E-04,7.60E-03,0.1462,0.2745,0.1774,0.1257,0.5296,0.3251,0.2476,0.2203,0.1463,0.1176,0.1384,0.153,0.1824,7.26E-02,5.21E-02,0.1834,0.1994,0.1,6.08E-02,0.2453,9.66E-02,7.38E-02,7.03E-02,3.91E-02,3.14E-02,0.2425
129,26450,28,1.42E-04,6.64E-03,0.2151,0.4052,0.2587,0.1851,0.7776,0.4792,0.3603,0.316,0.2162,0.1687,0.3231,0.3515,0.4503,0.202,0.1849,0.3987,0.4885,0.2431,0.2057,0.6308,0.2827,0.2615,0.1645,0.1297,0.1189,0.2421
130,26500,28,3.88E-06,8.07E-03,0.2436,0.4733,0.2806,0.2186,0.9285,0.5403,0.4322,0.3258,0.2478,0.2025,0.3862,0.4277,0.5292,0.2494,0.2205,0.4888,0.5811,0.2917,0.2387,0.7315,0.3409,0.3103,0.1835,0.1473,0.1447,0.2422
131,26550,28,1.22E-04,6.49E-03,0.4135,0.7807,0.4882,0.3523,1.481,0.9181,0.6713,0.5783,0.413,0.3055,0.2798,0.3331,0.3623,0.1877,0.1255,0.4221,0.4265,0.2499,0.1396,0.4733,0.2403,0.1674,0.1563,7.89E-02,6.78E-02,0.244
132,26600,28,1.93E-04,7.41E-03,0.2087,0.403,0.2439,0.1867,0.7897,0.4651,0.3704,0.2883,0.2133,0.1755,0.5028,0.6307,0.6612,0.3742,0.2146,0.8166,0.8258,0.4974,0.262,0.8724,0.4903,0.2864,0.313,0.1574,0.1028,0.2412
133,26650,28,5.08E-04,7.58E-03,0.1942,0.376,0.2253,0.1738,0.7402,0.4301,0.3473,0.2646,0.1965,0.165,0.7189,0.8415,0.9417,0.4354,0.269,1.011,1.097,0.5383,0.3077,1.239,0.5694,0.3603,0.301,0.1641,0.1165,0.241
134,26700,28,6.99E-04,8.26E-03,0.1643,0.3387,0.1819,0.1658,0.7053,0.3711,0.3479,0.2038,0.1806,0.1728,1.126,1.369,1.484,0.7606,0.441,1.687,1.802,0.9524,0.5354,1.964,1.004,0.5895,0.5544,0.3068,0.1879,0.2435
135,26750,28,2.39E-04,8.30E-03,0.2154,0.4352,0.2453,0.2114,0.8848,0.4927,0.432,0.2812,0.2386,0.2119,0.9972,1.201,1.288,0.6493,0.381,1.46,1.549,0.7955,0.4551,1.673,0.8408,0.5009,0.4427,0.2527,0.1599,0.2405
136,26800,28,2.15E-05,7.56E-03,0.12,0.2576,0.1302,0.1315,0.5617,0.2749,0.2897,0.1441,0.1391,0.1505,0.9357,1.139,1.171,0.5948,0.3176,1.399,1.419,0.7367,0.3798,1.475,0.7437,0.4076,0.3954,0.2033,0.1225,0.2403
137,26850,28,1.28E-04,7.00E-03,0.1027,0.219,0.1148,0.1129,0.48,0.2376,0.2517,0.1323,0.1203,0.1334,1.215,1.493,1.49,0.7755,0.3937,1.854,1.83,0.977,0.4839,1.832,0.9535,0.4884,0.5296,0.2574,0.1367,0.2417
138,26900,28,5.75E-04,7.61E-03,0.1847,0.3765,0.2157,0.1885,0.7785,0.4338,0.3933,0.2553,0.2153,0.2,0.7295,0.8564,0.9306,0.4395,0.2706,1.031,1.077,0.5369,0.3007,1.201,0.552,0.3607,0.2863,0.1557,0.1214,0.2415
139,26950,28,1.04E-05,6.87E-03,0.3436,0.7011,0.3998,0.3505,1.443,0.8084,0.7255,0.4696,0.402,0.3661,1.781,2.165,2.21,1.109,0.5761,2.659,2.67,1.374,0.6875,2.758,1.368,0.7304,0.7214,0.3563,0.2059,0.2437
140,27000,28,1.71E-04,7.26E-03,0.2291,0.4616,0.2681,0.2277,0.9384,0.5353,0.4656,0.3167,0.2627,0.2319,2.219,2.631,2.83,1.379,0.8385,3.147,3.345,1.666,0.9897,3.622,1.754,1.081,0.8986,0.5263,0.3328,0.2414
141,27050,28,4.31E-04,7.89E-03,0.2036,0.3949,0.2478,0.1903,0.7738,0.4764,0.3758,0.3041,0.2282,0.1837,1.524,1.774,1.985,0.9293,0.6079,2.088,2.302,1.107,0.7024,2.598,1.208,0.804,0.6024,0.3769,0.2612,0.2428
142,27100,28,4.38E-05,5.91E-03,0.177,0.3518,0.2157,0.1757,0.7086,0.4249,0.3577,0.2651,0.2109,0.1824,1.126,1.24,1.529,0.6291,0.4882,1.396,1.677,0.73,0.5381,2.084,0.8511,0.6704,0.4043,0.2827,0.2264,0.244
143,27150,28,4.45E-06,8.49E-03,0.1689,0.339,0.2008,0.1683,0.6912,0.3974,0.3471,0.2423,0.1957,0.176,0.7234,0.7989,0.9655,0.3907,0.2905,0.9157,1.055,0.4703,0.3169,1.298,0.512,0.3947,0.2608,0.1592,0.1276,0.2428
144,27200,28,3.78E-05,6.19E-03,9.62E-02,0.2023,0.1074,0.1025,0.4333,0.222,0.2222,0.1227,0.1115,0.1151,0.7541,0.8085,1.037,0.3956,0.3283,0.9018,1.101,0.4638,0.3458,1.435,0.537,0.4596,0.2571,0.1717,0.1537,0.2405
145,27250,28,1.69E-04,6.80E-03,5.14E-02,0.107,5.84E-02,5.40E-02,0.234,0.1168,0.1228,6.90E-02,5.74E-02,6.65E-02,0.9693,1.009,1.315,0.4653,0.4211,1.097,1.353,0.5332,0.4215,1.795,0.6199,0.5821,0.2777,0.19,0.1959,0.2405
146,27300,28,1.27E-04,9.68E-03,6.75E-02,0.1408,8.00E-02,7.32E-02,0.3058,0.1609,0.1634,9.82E-02,8.19E-02,8.90E-02,0.6989,0.8099,0.9464,0.4351,0.2921,0.9698,1.083,0.535,0.3257,1.291,0.5782,0.4041,0.3031,0.172,0.1312,0.2416
147,27350,28,3.48E-03,8.08E-03,7.75E-02,0.158,9.49E-02,8.16E-02,0.331,0.1896,0.1743,0.1184,9.66E-02,9.32E-02,0.8386,1.049,1.095,0.5976,0.3199,1.325,1.365,0.7609,0.396,1.434,0.7774,0.4213,0.4411,0.2256,0.1263,0.2403
148,27400,28,5.83E-04,8.76E-03,9.18E-02,0.1807,0.1179,9.25E-02,0.3729,0.2243,0.1975,0.1556,0.1121,0.1072,1.217,1.496,1.593,0.8262,0.4529,1.852,1.948,1.028,0.5496,2.095,1.074,0.5991,0.5743,0.3031,0.1745,0.2423
149,27450,28,4.13E-04,7.63E-03,9.56E-02,0.1755,0.1283,8.48E-02,0.3477,0.2227,0.1781,0.1789,0.1031,9.51E-02,1.613,1.945,2.16,1.073,0.6289,2.359,2.601,1.307,0.7557,2.901,1.434,0.8472,0.7298,0.4177,0.2494,0.2421
150,27500,28,5.81E-04,9.55E-03,7.42E-02,0.1335,0.1013,6.37E-02,0.2595,0.1723,0.1313,0.144,7.87E-02,6.93E-02,1.079,1.297,1.452,0.7161,0.4249,1.572,1.743,0.875,0.5096,1.962,0.9633,0.5755,0.4932,0.2824,0.1701,0.2433
151,27550,28,7.63E-05,7.51E-03,8.48E-02,0.159,0.1131,7.88E-02,0.3176,0.2033,0.1652,0.1559,9.77E-02,8.92E-02,1.115,1.342,1.5,0.7444,0.4454,1.624,1.804,0.9083,0.5362,2.023,1.002,0.6017,0.5145,0.2993,0.1802,0.2422
152,27600,28,2.45E-04,9.20E-03,6.05E-02,0.1222,7.46E-02,6.28E-02,0.2705,0.1393,0.1475,9.86E-02,6.80E-02,8.36E-02,0.9289,1.126,1.265,0.65,0.3992,1.377,1.532,0.8028,0.484,1.728,0.8852,0.5457,0.4746,0.2809,0.1736,0.2406
153,27650,28,8.87E-04,6.06E-03,4.33E-02,8.39E-02,5.62E-02,4.24E-02,0.1799,0.1012,9.80E-02,7.69E-02,4.85E-02,5.62E-02,1.056,1.3,1.434,0.7647,0.4565,1.613,1.766,0.9585,0.5638,1.954,1.042,0.6228,0.5791,0.3352,0.2003,0.2429
154,27700,28,6.47E-05,8.61E-03,7.30E-02,0.1274,0.103,6.00E-02,0.2391,0.1719,0.1197,0.1498,7.82E-02,6.30E-02,1.237,1.509,1.69,0.8914,0.5539,1.858,2.061,1.11,0.6778,2.313,1.219,0.7584,0.6739,0.4033,0.2503,0.2413
155,27750,28,1.08E-04,6.86E-03,5.45E-02,9.42E-02,7.70E-02,4.37E-02,0.1785,0.1253,8.94E-02,0.1132,5.54E-02,4.75E-02,0.9027,1.103,1.234,0.6627,0.422,1.359,1.506,0.8246,0.5164,1.694,0.9066,0.5785,0.5075,0.3126,0.1997,0.2432
156,27800,28,3.30E-05,7.25E-03,4.50E-02,8.20E-02,6.60E-02,4.26E-02,0.1643,0.1119,9.03E-02,0.1026,5.66E-02,5.16E-02,0.6313,0.794,0.8771,0.4992,0.3025,1.017,1.101,0.6515,0.3819,1.226,0.6923,0.4218,0.4271,0.243,0.148,0.2433
157,27850,28,6.30E-04,5.63E-03,5.46E-02,9.50E-02,8.17E-02,4.75E-02,0.1758,0.1373,9.20E-02,0.1269,6.83E-02,5.06E-02,0.3281,0.4156,0.4628,0.2632,0.1552,0.548,0.5798,0.3604,0.1972,0.6586,0.3654,0.2216,0.2475,0.1289,7.88E-02,0.2409
158,27900,28,7.35E-05,8.07E-03,6.15E-02,0.1083,9.26E-02,5.55E-02,0.2015,0.1584,0.1073,0.1456,8.17E-02,6.01E-02,0.3297,0.4163,0.468,0.2576,0.1462,0.5395,0.5862,0.3421,0.1841,0.6727,0.3636,0.2121,0.2249,0.1182,7.14E-02,0.2425
159,27950,28,3.30E-05,8.17E-03,9.19E-02,0.1762,0.1298,9.42E-02,0.3469,0.243,0.188,0.1909,0.1311,0.1043,0.4822,0.6277,0.6752,0.3972,0.2098,0.8257,0.8785,0.5277,0.2727,0.9499,0.5574,0.2957,0.3426,0.1753,9.60E-02,0.2429
160,28000,28,1.17E-04,7.61E-03,9.11E-02,0.1749,0.1223,8.99E-02,0.3438,0.2309,0.1797,0.1692,0.1191,9.62E-02,0.3523,0.4698,0.4933,0.3083,0.1598,0.6451,0.6529,0.4282,0.2025,0.6948,0.4278,0.2268,0.2875,0.1335,8.44E-02,0.2437
161,28050,28,1.66E-04,1.05E-02,9.03E-02,0.1837,0.1149,9.75E-02,0.3815,0.2293,0.2045,0.1528,0.1228,0.1116,0.3823,0.4875,0.5388,0.3035,0.1683,0.6423,0.6817,0.4056,0.202,0.7648,0.4246,0.2421,0.2612,0.1283,9.16E-02,0.2423
162,28100,28,9.26E-05,9.29E-03,9.47E-02,0.194,0.1198,0.1032,0.4033,0.2415,0.216,0.1571,0.1294,0.1172,0.3248,0.377,0.4651,0.229,0.1738,0.4653,0.5393,0.2878,0.1785,0.6691,0.3277,0.249,0.1831,0.1112,0.1254,0.2408
163,28150,28,3.22E-04,5.99E-03,6.57E-02,0.131,8.41E-02,6.82E-02,0.2699,0.1629,0.1429,0.1133,8.49E-02,7.74E-02,0.1964,0.2377,0.2666,0.1546,0.1154,0.3074,0.322,0.2044,0.1261,0.3643,0.2089,0.156,0.1389,8.23E-02,8.38E-02,0.2398
164,28200,28,2.96E-05,1.10E-02,9.34E-02,0.1863,0.1213,9.78E-02,0.3772,0.2392,0.1999,0.1632,0.1273,0.1083,0.1415,0.1734,0.1942,0.1109,7.70E-02,0.2289,0.2355,0.1523,8.70E-02,0.27,0.1501,0.1066,0.1088,6.22E-02,6.14E-02,0.2409
165,28250,28,2.91E-04,7.58E-03,0.1003,0.2049,0.1229,0.1062,0.4236,0.2502,0.222,0.1566,0.1326,0.1199,0.1395,0.1606,0.1849,8.68E-02,6.18E-02,0.2037,0.2104,0.1189,6.27E-02,0.2474,0.1129,8.30E-02,7.84E-02,3.89E-02,4.68E-02,0.2422
166,28300,28,1.44E-04,7.67E-03,0.1438,0.2848,0.1746,0.1405,0.5694,0.3453,0.2846,0.2153,0.1722,0.1458,0.2224,0.2328,0.3063,0.1297,0.1321,0.2656,0.3208,0.1567,0.1254,0.4231,0.1789,0.1816,9.93E-02,7.14E-02,9.73E-02,0.2435
167,28350,28,1.16E-04,9.22E-03,0.1375,0.2741,0.1734,0.1407,0.5548,0.3453,0.2897,0.222,0.1788,0.1556,0.4168,0.4299,0.5731,0.2409,0.2582,0.4644,0.5905,0.2684,0.2542,0.7888,0.3297,0.3537,0.1627,0.1459,0.1816,0.2401
168,28400,28,7.11E-04,8.87E-03,0.1685,0.3469,0.2207,0.1904,0.7348,0.4543,0.4158,0.2926,0.2513,0.2443,0.5634,0.6037,0.7829,0.3407,0.3226,0.6653,0.8389,0.3839,0.3369,1.089,0.4735,0.448,0.2281,0.1912,0.1975,0.2448
169,28450,28,1.17E-03,8.03E-03,0.1711,0.3456,0.2205,0.1831,0.7265,0.445,0.4032,0.2894,0.2387,0.2368,0.5058,0.5746,0.7001,0.3312,0.2614,0.6649,0.7939,0.3901,0.2942,0.9698,0.4562,0.3609,0.2357,0.1736,0.1457,0.2426
170,28500,28,6.57E-05,7.79E-03,0.1282,0.253,0.1676,0.1316,0.5358,0.3281,0.3011,0.2252,0.1728,0.1843,0.5872,0.695,0.8091,0.4101,0.2864,0.84,0.9548,0.5057,0.3363,1.116,0.5603,0.3925,0.3142,0.204,0.1533,0.2398
